command_date,bird_flight_distance,car_type,surge,address,is_from_airport,eta,rta
2018-01-10 00:19:32.050000+00:00,190.00246825800082,standard,,38 bis Rue des Entrepreneurs,False,159,96
2018-01-08 11:46:50.448000+00:00,208.790836964468,standard,1.0,5-7 Avenue Percier,False,167,315
2018-01-10 18:38:31.738000+00:00,892.4497707346521,standard,1.0,Orly Terminal Ouest,True,424,324
2018-01-13 01:11:55.424000+00:00,460.0172259213575,standard,1.7,5 Rue de la Fontaine au Roi,False,284,120
2018-01-11 13:45:42.995000+00:00,653.4247965425151,standard,,102 Rue Nollet,False,263,338
2018-01-10 19:37:46.572000+00:00,318.51322452038613,standard,1.0,53 Rue Blanche,False,240,247
2018-01-11 08:45:59.659000+00:00,1184.0082297301115,standard,1.0,66 Rue Petit,,398,1034
2018-01-13 01:08:33.290000+00:00,1536.4738684339138,standard,1.9,48-53 Rue Hrant Dink,False,555,387
2018-01-10 08:47:57.787000+00:00,1658.1818368751508,standard,1.0,12 Rue d'Oradour-sur-Glane,,591,1013
2018-01-17 02:04:13.168000+00:00,847.487398015157,standard,1.0,15 Avenue Montaigne,False,458,367
2018-01-17 06:20:32.574000+00:00,317.2514718724398,standard,,121 Rue de Vaugirard,False,231,193
2018-01-09 00:12:40.263000+00:00,297.4860889858056,standard,,8 Rue la Bruyère,False,283,253
2018-01-13 21:40:20.460000+00:00,1941.7798790503366,standard,1.0,20-34 Rue Louis David,False,560,498
2018-01-12 10:38:43.678000+00:00,254.6097309468253,standard,1.0,31 Rue Tronchet,False,126,372
2018-01-12 00:17:14.054000+00:00,1152.5094547787828,standard,1.0,84 Boulevard de Charonne,False,341,288
2018-01-12 20:43:01.904000+00:00,1580.0958771884286,standard,1.0,6 Boulevard du Levant,False,706,613
2018-01-16 21:25:20.421000+00:00,1755.0210527984289,standard,1.0,37 Rue de Surène,False,837,686
2018-01-14 05:11:57.932000+00:00,735.8037480554024,standard,1.0,28 Rue Boyer,False,539,398
2018-01-11 21:09:25.905000+00:00,1087.6888072468694,standard,1.5,58B Rue La Boétie,False,446,289
2018-01-15 16:31:07.062000+00:00,1397.8613210470646,standard,1.0,37 Rue de Montreuil,False,560,586
2018-01-08 17:01:15.220000+00:00,1290.9018564282198,standard,1.0,20 Rue Leblanc,False,239,399
2018-01-16 08:05:38.300000+00:00,3663.3636987422638,standard,1.0,20 Rue du Maréchal de Lattre de Tassigny,False,784,2609
2018-01-15 06:55:13.886000+00:00,4014.692269682282,standard,1.0,1 Rue du Général Delanne,False,1141,737
2018-01-14 13:23:00.289000+00:00,1664.2377953938267,standard,1.2,175 Rue du Temple,False,674,617
2018-01-09 12:05:29.374000+00:00,636.0799207348425,standard,1.0,"Rothschild, 23 Bis Avenue de Messine",False,174,333
2018-01-11 23:09:37.181000+00:00,655.4784971754267,standard,1.3,12 Avenue des Ternes,False,297,378
2018-01-12 19:34:25.403000+00:00,1124.973823252894,standard,1.7,130 Boulevard Malesherbes,False,335,425
2018-01-09 06:35:42.765000+00:00,532.9021435473475,standard,,23 Rue des Moines,False,279,182
2018-01-16 21:26:38.928000+00:00,1913.5880765483475,standard,1.4,20 Rue Jean Mermoz,False,567,348
2018-01-15 03:18:01.527000+00:00,566.7026968463283,standard,1.0,10 Rue de Milan,False,281,183
2018-01-11 16:39:32.858000+00:00,786.7620007711902,standard,1.0,9 Cité de Trévise,False,393,336
2018-01-13 01:58:38.525000+00:00,3138.073877873532,standard,1.9,2 Rue de Charenton,False,489,593
2018-01-16 16:59:27.681000+00:00,2238.644477204838,standard,1.0,163 Boulevard Macdonald,False,336,310
2018-01-15 09:39:05.103000+00:00,1148.2074519153282,standard,1.2,201 Rue Marcadet,False,593,587
2018-01-16 16:46:09.363000+00:00,5666.973782022782,standard,1.0,3 Avenue de Villacoublay,False,635,557
2018-01-15 17:46:13.482000+00:00,664.7071430556738,standard,1.4,184 Avenue Charles de Gaulle,False,306,289
2018-01-11 22:32:09.421000+00:00,1132.679514861108,standard,1.0,5 Rue des Pâtures,False,189,181
2018-01-12 02:51:23.001000+00:00,1330.6586855590233,standard,1.0,12 Rue d'Oradour-sur-Glane,False,361,274
2018-01-08 15:50:45.336000+00:00,1131.8153937036873,standard,1.0,50 Rue d'Assas,False,454,590
2018-01-11 14:41:39.475000+00:00,727.8548474053579,standard,1.0,10 Avenue George V,False,327,331
2018-01-12 09:27:36.774000+00:00,413.9987665010923,standard,1.3,11 Avenue Simon Bolivar,False,103,126
2018-01-09 13:44:35.454000+00:00,3927.291609823653,standard,1.0,1 Rue de la Libération,False,467,510
2018-01-15 16:23:01.132000+00:00,676.9293854291137,standard,1.9,"iTélé, 1 rue les Enfants du Paradis",False,313,267
2018-01-08 15:35:14.706000+00:00,7288.1782415886755,standard,1.0,361 Allée des Noisetiers,False,935,948
2018-01-09 16:38:08.365000+00:00,218.36036316382558,standard,,9 Rue Jean Richepin,False,114,329
2018-01-15 03:59:55.108000+00:00,438.7595947098918,standard,,36 Rue des Boulets,False,144,50
2018-01-10 09:44:39.065000+00:00,916.7307210121844,standard,1.3,73 Rue de Turbigo,False,656,454
2018-01-16 08:38:31.263000+00:00,1883.7711468923544,standard,1.5,62 Rue Violet,False,731,723
2018-01-09 17:45:06.955000+00:00,703.1616792016249,standard,1.0,6 Rue Daru,False,221,138
2018-01-13 21:30:38.885000+00:00,476.50938315464674,standard,1.2,19 Rue de Toul,False,301,302
2018-01-10 01:00:31.106000+00:00,1932.2737880926015,standard,1.0,76 Rue Marcadet,False,517,432
2018-01-12 22:47:57.932000+00:00,3246.010307402697,standard,1.0,23 Rue Louis Pouey,,600,586
2018-01-11 00:49:01.233000+00:00,1198.1866421101167,standard,1.0,40 Boulevard Malesherbes,,413,323
2018-01-14 01:47:21.969000+00:00,4165.851873375899,standard,1.0,18 Rue Pierre Brossolette,False,948,651
2018-01-15 18:04:25.277000+00:00,1113.9958877462698,standard,1.7,125 Avenue de Suffren,False,330,336
2018-01-10 23:39:34.918000+00:00,1296.5760363457964,standard,1.7,243 Rue Saint-Martin,False,432,239
2018-01-08 13:25:53.060000+00:00,1887.5031136813463,van,1.0,1 Rue Bourdarie Lefure,False,430,369
2018-01-13 11:22:55.580000+00:00,566.5192388686736,standard,,73B Boulevard Exelmans,False,268,412
2018-01-11 13:05:26.885000+00:00,3064.517223179296,standard,1.2,14 Rue Robert,False,671,459
2018-01-13 21:03:51.656000+00:00,1017.2366267460412,standard,1.0,24 Rue du Dr Magnan,False,338,274
2018-01-15 15:06:53.585000+00:00,220.68676977050373,standard,1.3,26-28 Rue du Général Foy,False,81,70
2018-01-10 15:37:46.294000+00:00,1247.0276686223144,standard,,9 Rue Royale,False,248,197
2018-01-10 19:09:33.116000+00:00,725.9953035610981,standard,1.2,21 Rue Laffitte,False,238,246
2018-01-15 20:56:11.634000+00:00,374.0723497866478,standard,1.0,12 Rue Barrault,False,89,89
2018-01-16 19:15:22.984000+00:00,280.7976507479952,standard,1.3,17 Rue Robert Blache,False,111,113
2018-01-08 20:04:30.365000+00:00,150.82424604466382,standard,1.0,25 Avenue Kléber,False,304,301
2018-01-11 15:59:54.807000+00:00,762.3367982227934,standard,,24 Rue Saint-Dominique,False,226,247
2018-01-12 16:17:45.013000+00:00,59.31543042823553,standard,1.0,13 Rue de la Source,False,37,37
2018-01-12 17:14:41.467000+00:00,546.4575459831805,standard,1.0,11 Avenue du Dr Arnold Netter,False,168,307
2018-01-14 03:58:41.438000+00:00,441.166379224036,standard,1.4,22 Avenue de l'Opéra,False,349,275
2018-01-14 05:10:53.784000+00:00,850.4982336425827,standard,1.0,7 Rue Poulletier,False,731,526
2018-01-13 05:12:35.203000+00:00,83.93068200949848,standard,1.0,157 Rue Montmartre,False,216,91
2018-01-16 16:03:06.137000+00:00,130.74586263907986,standard,,34-36 Boulevard Saint-Marcel,False,46,144
2018-01-14 03:32:52.165000+00:00,878.5280394635698,standard,,30 Rue Étienne Marcel,False,356,236
2018-01-15 19:31:53.935000+00:00,2036.4386557691025,standard,1.0,6 Rue Victor Hugo,False,488,598
2018-01-10 12:23:47.012000+00:00,4167.6449092478615,standard,1.6,Rue Paradis,,591,1311
2018-01-08 11:53:02.573000+00:00,322.19961167839267,standard,1.0,6 Rue Edouard Detaille,False,230,289
2018-01-10 09:06:22.608000+00:00,2061.5157385030843,standard,1.0,8 Avenue Albert Petit,False,576,682
2018-01-14 18:30:29.824000+00:00,624.7813954634559,standard,1.0,22 Rue de Tocqueville,False,296,190
2018-01-14 00:58:37.068000+00:00,388.2868726334602,standard,,45 Rue Custine,False,266,160
2018-01-13 22:14:34.401000+00:00,420.2697901531073,standard,1.0,39 Avenue de Wagram,False,132,297
2018-01-12 10:11:19.304000+00:00,140.37968246117288,standard,1.0,81 Avenue Victor Hugo,False,52,43
2018-01-16 18:49:52.493000+00:00,1854.264979208628,standard,,86 Rue du Dôme,False,652,438
2018-01-10 18:08:57.993000+00:00,3471.7492084008736,standard,1.0,Rue de Sévigné,False,1038,1337
2018-01-12 00:16:20.300000+00:00,955.06233347673,standard,1.7,11 Rue de Rome,False,457,335
2018-01-17 10:16:46.651000+00:00,784.2483703851033,standard,1.0,26 Rue de la Paroisse,False,280,272
2018-01-09 16:42:55.887000+00:00,1683.655379131827,standard,1.0,2 Rue Bellini,False,266,266
2018-01-12 21:28:21.657000+00:00,637.8908572256346,standard,1.0,40 Avenue George V,False,192,209
2018-01-11 00:31:59.178000+00:00,423.2712289128212,standard,1.0,8 Rue Saint-Didier,False,167,137
2018-01-13 20:01:03.214000+00:00,145.26473441107976,standard,1.3,17 Rue Parent de Rosan,False,70,68
2018-01-11 14:07:06.079000+00:00,461.80072733087593,standard,1.3,125 Boulevard Saint-Germain,False,180,124
2018-01-14 03:09:38.527000+00:00,1617.9759966002625,standard,1.7,200 Quai de Valmy,False,614,401
2018-01-11 01:39:51.001000+00:00,1988.6231756336692,standard,1.0,1 Avenue de la Porte de Champerret,False,149,119
2018-01-17 05:27:48.084000+00:00,38.336695239913226,standard,1.0,2 Rue des Cités,,10,36
2018-01-13 22:16:12.369000+00:00,1761.3761176635653,standard,1.0,13 Rue du Maréchal Maunoury,False,438,339
2018-01-10 22:01:53.475000+00:00,592.431308910652,standard,1.0,90 Rue Baudin,False,318,264
2018-01-09 20:28:14.103000+00:00,1198.936366176883,standard,1.4,106 Boulevard Haussmann,False,431,399
2018-01-12 23:45:06.855000+00:00,1029.479239932506,standard,1.0,86 Rue Molière,False,298,365
2018-01-09 17:05:50.413000+00:00,271.5692758099897,standard,1.0,2 Rue Barye,False,162,308
2018-01-12 18:29:32.901000+00:00,40.19375307465715,standard,1.0,Orly Terminal Ouest,True,527,146
2018-01-11 20:54:28.131000+00:00,935.315388272312,standard,1.3,10 Avenue Franklin Delano Roosevelt,False,381,316
2018-01-11 21:00:17.215000+00:00,1047.0669692007975,standard,1.0,46 Boulevard du Parc,False,301,464
2018-01-12 05:48:06.262000+00:00,4700.357120083413,standard,1.0,77 Avenue François Mitterrand,False,784,588
2018-01-15 13:34:34.424000+00:00,503.2528179271522,standard,1.0,Orly Terminal Ouest,True,384,372
2018-01-14 07:43:50.697000+00:00,786.9903932255322,standard,1.2,101 Boulevard Bessières,False,487,293
2018-01-14 02:13:24.814000+00:00,492.60261150428107,standard,1.9,78 Rue Lepic,False,295,261
2018-01-13 16:46:34.898000+00:00,605.1679202117286,standard,1.0,49 Rue Lacordaire,False,208,305
2018-01-11 01:04:44.927000+00:00,889.1072657750268,standard,,101 Boulevard de Sébastopol,False,224,175
2018-01-09 09:36:16.271000+00:00,626.5718269420446,standard,1.0,99 Avenue du Général Leclerc,False,186,152
2018-01-14 13:15:29.448000+00:00,2149.255619237232,standard,1.0,14 Chemin de Ceinture du Lac Inférieur,False,931,1034
2018-01-13 18:45:53.521000+00:00,2362.710111586301,standard,1.0,39 Rue des Héros Nogentais,False,572,700
2018-01-11 15:56:25.230000+00:00,263.54210730008487,standard,1.0,Gare de Lyon,False,48,8
2018-01-13 09:37:05.669000+00:00,1899.532603800846,standard,,22 Rue Edmond Blanc,False,608,455
2018-01-09 23:38:08.119000+00:00,1042.5675282809618,standard,1.0,33 Rue Lamarck,False,519,315
2018-01-16 17:26:36.536000+00:00,2759.5416195374373,standard,,63 Place René Clair,False,557,525
2018-01-16 09:50:08.210000+00:00,252.808011793736,standard,1.4,3 Square Henri Regnault,False,259,895
2018-01-12 14:49:31.525000+00:00,211.0721387296228,standard,1.0,19 Rue Emile Durkheim,False,71,71
2018-01-13 03:16:58.395000+00:00,476.5761531406628,standard,1.0,35 Rue du Faubourg Saint-Honoré,False,287,189
2018-01-16 11:53:37.744000+00:00,931.7117925041883,standard,1.0,1 rue du Bac,False,259,334
2018-01-16 15:29:11.238000+00:00,886.856388727985,standard,1.0,57 Rue de Villiers,False,301,488
2018-01-12 15:01:59.517000+00:00,590.1682032107257,standard,1.0,109 Boulevard Murat,False,264,266
2018-01-11 12:18:34.334000+00:00,246.6863305569934,standard,,112 Avenue Kléber,False,140,131
2018-01-08 16:47:21.907000+00:00,1022.3514300497436,standard,,15 Rue Emile Duclaux,False,506,661
2018-01-11 19:59:20.095000+00:00,1736.8173417511198,standard,1.2,1 Rue les Enfants du Paradis,False,592,511
2018-01-11 16:52:46.232000+00:00,971.7251821337953,standard,,88 Avenue Charles de Gaulle,False,231,383
2018-01-11 13:15:28.738000+00:00,1763.1272054202032,standard,1.0,7 Rue Louis Braille,,362,288
2018-01-15 15:36:40.295000+00:00,208.01613339566842,standard,1.2,14 Avenue George V,False,134,146
2018-01-12 22:00:07.765000+00:00,241.7131899230951,standard,1.2,26bis Rue François 1er,False,51,25
2018-01-11 12:47:31.892000+00:00,1821.0072542857345,standard,1.0,33 Rue Victor Hugo,False,555,650
2018-01-12 12:55:48.166000+00:00,3112.929148169253,standard,,Avenue d'Argenteuil,False,539,512
2018-01-09 16:33:04.174000+00:00,104.9554940877037,standard,1.0,20 Rue Marbeuf,False,132,168
2018-01-13 07:21:56.808000+00:00,714.2617935081023,standard,1.0,83 Boulevard de l'Hôpital,False,194,234
2018-01-11 15:03:19.663000+00:00,3277.320858845873,standard,1.0,43-45 Avenue Guy Môquet,False,826,823
2018-01-11 17:34:20.536000+00:00,87.15012799374895,standard,,49 Avenue de Saint-Ouen,False,23,394
2018-01-14 13:03:21.272000+00:00,7.510925783360538,standard,1.0,Roissy Terminal 2E,True,222,431
2018-01-15 12:45:42.195000+00:00,1321.873260416182,standard,1.0,8 Rue du Temple,False,447,672
2018-01-09 16:02:48.305000+00:00,633.597916742614,standard,1.6,2 Avenue Van Dyck,False,141,459
2018-01-10 15:20:01.615000+00:00,1902.116351176344,standard,,Rue Paul-Adolphe Souriau,False,618,597
2018-01-15 18:21:43.967000+00:00,1136.218803347204,standard,1.4,9 Boulevard de Grenelle,False,342,360
2018-01-10 14:59:17.909000+00:00,583.7815973330634,standard,1.3,49 Rue de Trévise,False,339,162
2018-01-15 17:10:34.713000+00:00,1113.6635374126326,standard,1.0,57 Rue du Capitaine Ferber,False,372,324
2018-01-10 23:39:03.005000+00:00,2368.707027196854,standard,1.2,5 Rue Berthelot,False,707,497
2018-01-11 16:34:04.500000+00:00,108.96632191405773,standard,1.0,185 Boulevard Brune,False,44,389
2018-01-11 07:14:37.761000+00:00,592.4557315436177,standard,1.0,1 Rue Pergolèse,False,455,362
2018-01-16 19:00:59.123000+00:00,446.7835423453546,standard,1.0,Orly Terminal Ouest,True,454,458
2018-01-09 08:24:52.332000+00:00,1981.1713735869268,standard,1.0,9 Rue des Archives,False,762,877
2018-01-12 14:31:26.117000+00:00,1268.9778042467335,standard,1.0,1 Rue des Reculettes,False,366,298
2018-01-17 09:45:28.928000+00:00,992.5811210750464,standard,,3 Place de l'Alma,False,223,320
2018-01-14 02:42:48.797000+00:00,522.1829276530691,standard,1.9,56 Rue Chapon,False,479,378
2018-01-08 12:34:52.083000+00:00,1450.041617898149,standard,1.0,19 Rue de l'Annonciation,False,535,575
2018-01-15 08:19:00.540000+00:00,1087.291610763656,standard,1.7,11 Rue Ancelle,False,295,381
2018-01-13 23:01:59.181000+00:00,573.1941195939272,standard,,Théâtre des Nouveautés,,228,369
2018-01-08 21:29:41.835000+00:00,1352.0346684688775,standard,,139 Avenue Achille Peretti,False,258,255
2018-01-12 20:57:31.463000+00:00,1302.0860491310516,standard,1.0,2-4 Rue Berthollet,False,317,260
2018-01-15 09:34:28.734000+00:00,1611.3185404015474,standard,,2 Rue du Dr Blanche,,815,575
2018-01-11 09:28:21.727000+00:00,1860.0425302739548,standard,1.5,17 Chaussée de la Muette,False,330,921
2018-01-12 19:36:58.399000+00:00,1461.8088754173905,standard,,26 Rue Pasteur,False,575,625
2018-01-08 19:32:36.965000+00:00,2481.263255421204,van,,Gare Montparnasse,False,862,673
2018-01-15 18:00:11.601000+00:00,781.5979971165635,sedan,1.0,28 Rue des Saints-Pères,,345,269
2018-01-16 00:24:56.391000+00:00,1306.6691770500186,standard,1.0,8bis Rue Primatice,False,398,285
2018-01-11 20:34:54.390000+00:00,191.33778715348498,standard,1.0,46 Avenue Emile Zola,False,87,151
2018-01-15 23:10:12.583000+00:00,951.0084999065477,standard,1.9,69 Avenue Victor Hugo,False,252,192
2018-01-16 17:45:08.081000+00:00,902.5608714905452,standard,1.0,4 Avenue des Tilleuls,False,324,357
2018-01-11 20:42:08.230000+00:00,243.92493630085247,standard,,60 Rue de l'Abbé Groult,False,177,129
2018-01-12 18:25:59.319000+00:00,649.2156455730017,standard,1.0,7 Rue Jean Dutilloy,False,283,286
2018-01-12 21:02:54.198000+00:00,885.6123861806778,standard,,19 Rue du Moulin de la Pointe,False,503,561
2018-01-11 11:24:09.733000+00:00,1355.9743265009806,standard,1.0,123 Boulevard de Port-Royal,False,499,826
2018-01-10 16:59:54.510000+00:00,2744.9544160995088,standard,1.0,185 Avenue Charles de Gaulle,False,474,714
2018-01-13 14:26:26.814000+00:00,431.3017657146051,standard,1.0,149 Rue de Sèvres,,165,190
2018-01-15 18:40:21.086000+00:00,920.1462939322861,standard,1.8,12 Rue Marbeuf,False,330,214
2018-01-15 09:16:58.836000+00:00,631.082139278245,standard,1.0,7 Rue Charles Richet,False,500,282
2018-01-16 10:17:17.570000+00:00,929.656735553894,standard,1.0,13 Rue Sainte-Lucie,False,486,483
2018-01-10 10:27:17.347000+00:00,349.88223804018617,standard,,31 Rue Joseph de Maistre,False,247,558
2018-01-16 21:04:35.830000+00:00,635.8870740711378,standard,1.0,Gare de Lyon,False,142,160
2018-01-15 16:37:32.010000+00:00,1675.6621831689858,sedan,1.0,45 Avenue de la Motte-Picquet,False,383,241
2018-01-12 08:47:18.887000+00:00,2534.964283737963,standard,,26-28 Rue des Batignolles,False,873,2097
2018-01-10 16:03:48.952000+00:00,862.0720290107628,standard,1.0,92 Boulevard Victor Hugo,False,295,407
2018-01-14 12:12:36.747000+00:00,973.1200417957484,standard,1.3,7 Rue des Filles du Calvaire,False,885,736
2018-01-11 12:41:19.061000+00:00,471.9365591954014,sedan,1.0,43 Avenue Hoche,False,93,139
2018-01-14 04:48:52.448000+00:00,3472.6637590354408,standard,,64 Avenue de Stalingrad,False,876,644
2018-01-10 10:52:52.343000+00:00,313.9127586637827,standard,1.0,"Paris-12E-Arrondissement, 189 Rue de Bercy",False,114,148
2018-01-11 22:26:56.537000+00:00,359.5520631149177,standard,,11 Chaussée de la Muette,False,158,302
2018-01-15 20:04:27.823000+00:00,769.4676934679313,standard,,6 Rue Christophe Colomb,False,238,169
2018-01-11 03:18:25.288000+00:00,422.21401212729063,standard,1.0,55 Rue des Archives,False,175,154
2018-01-10 18:51:37.424000+00:00,1353.7168966270028,standard,1.0,Rue Paul et Jean Lerolle,False,485,485
2018-01-10 07:08:08.780000+00:00,1983.9145782217565,standard,,37 Rue Truffaut,False,844,562
2018-01-12 10:47:56.111000+00:00,176.67750638672695,standard,1.0,28 Rue François 1er,False,45,68
2018-01-16 12:48:43.007000+00:00,2239.783535819574,standard,1.0,8 Rue Maillard,False,704,804
2018-01-14 07:56:49.774000+00:00,388.5702918400708,standard,,30 Rue de la Liberté,False,185,273
2018-01-15 19:09:55.978000+00:00,1184.7659089700842,standard,1.4,192 Rue de Bercy,False,551,448
2018-01-12 15:15:58.023000+00:00,212.78409391955003,standard,1.4,15 Place de la Madeleine,False,235,259
2018-01-11 14:43:08.008000+00:00,1676.505225171175,standard,1.3,313 Rue Lecourbe,False,467,389
2018-01-11 11:11:11.587000+00:00,1455.8042001433334,standard,1.0,2 Rue Henri Say,False,492,367
2018-01-13 22:52:44.736000+00:00,622.7919106794657,van,1.0,45 Rue de Charonne,False,334,302
2018-01-13 20:42:10.057000+00:00,978.1986327531737,standard,1.0,21 Rue du Cherche-Midi,False,385,320
2018-01-11 01:36:20.222000+00:00,4481.6612908168545,standard,1.0,2058 Avenue Roger Salengro,False,627,499
2018-01-16 15:00:14.054000+00:00,1443.3770355567633,standard,1.0,32 Rue de Passy,False,401,298
2018-01-16 16:09:10.105000+00:00,2299.533750638176,standard,,19 Boulevard Marcel Sembat,False,550,607
2018-01-16 17:05:12.898000+00:00,1445.4343784282978,standard,1.0,15 Rue du Commandant Baroche,False,257,223
2018-01-11 12:10:06.472000+00:00,894.155396956832,standard,1.0,58 Rue Pergolese,False,274,282
2018-01-10 12:25:15.926000+00:00,3468.560046888525,standard,,7 Avenue de Bry,False,579,959
2018-01-14 13:19:35.833000+00:00,503.8444403885348,standard,1.0,84 Rue du Cherche-Midi,False,312,234
2018-01-10 17:40:08.937000+00:00,3850.043556071192,standard,1.0,8 Avenue Ingrid Bergman,False,552,969
2018-01-15 09:48:35.884000+00:00,1687.7148757739005,standard,1.0,139 Rue de la Convention,False,502,451
2018-01-10 12:43:53.893000+00:00,2184.513293625685,standard,1.0,78 Rue Olivier de Serres,False,428,361
2018-01-16 14:08:46.451000+00:00,264.39408797443224,standard,,50 Rue de Chabrol,False,321,633
2018-01-10 20:02:40.614000+00:00,399.12568941833,standard,1.0,127 Boulevard Saint-Germain,False,253,243
2018-01-16 23:15:02.871000+00:00,2204.44961503508,standard,,24 Rue du Faubourg Saint-Honoré,False,887,661
2018-01-16 16:35:09.562000+00:00,947.3657264080496,standard,1.0,14 Rue Saint-Didier,False,290,457
2018-01-10 09:46:27.169000+00:00,928.0404252704907,standard,1.0,5 Rue Saint-Benoît,False,468,653
2018-01-11 09:56:16.799000+00:00,477.7682043064788,standard,1.0,36 Rue de Courcelles,False,195,419
2018-01-16 12:17:22.997000+00:00,809.5973481335099,standard,1.0,1 Rue Cesaria Evora,False,397,1212
2018-01-11 20:25:45.651000+00:00,752.7435493783348,standard,1.4,6 Rue Lamennais,False,219,177
2018-01-13 19:34:05.601000+00:00,1428.656380907105,standard,1.9,165 Rue de Grenelle,False,441,506
2018-01-12 12:28:43.558000+00:00,294.5177385238614,standard,1.2,104 Rue Gambetta,False,105,467
2018-01-16 16:27:17.582000+00:00,344.04324588169493,standard,1.0,330 Rue Saint-Jacques,False,115,92
2018-01-14 05:25:35.975000+00:00,1290.8822654751395,standard,1.9,7 Rue Boulle,False,348,255
2018-01-12 10:08:39.017000+00:00,576.9494754934748,standard,1.0,58 Boulevard Gouvion-Saint-Cyr,False,373,339
2018-01-12 12:11:07.221000+00:00,1086.498922234293,standard,1.0,142 Rue de Courcelles,,521,667
2018-01-11 12:40:41.870000+00:00,741.2816051820148,standard,,149 Rue Anatole France,False,140,228
2018-01-11 16:55:27.250000+00:00,2599.5678751773803,standard,1.0,30 Rue des Froides Bouillies,False,591,743
2018-01-10 09:30:43.197000+00:00,1117.2016608067481,standard,1.0,1 Rue Marjolin,False,417,343
2018-01-13 13:29:51.657000+00:00,1277.6359890759938,standard,1.0,191 Boulevard Pereire,False,403,718
2018-01-09 22:30:04.276000+00:00,1479.2785187572629,standard,1.9,1 Rue d'Astorg,False,595,328
2018-01-16 23:48:21.323000+00:00,742.0766500174979,standard,,9 Rue Guisarde,False,267,157
2018-01-14 00:32:49.652000+00:00,616.060839486883,standard,1.0,51 Rue Boursault,False,389,381
2018-01-14 07:19:14.075000+00:00,1322.4559190198545,standard,,3 Rue de Bizerte,False,412,231
2018-01-09 12:10:54.839000+00:00,811.5228653363753,standard,,22 Rue Joubert,False,369,596
2018-01-15 15:37:14.845000+00:00,216.1477869097776,standard,1.0,2 Rue Saint-Marc,False,190,146
2018-01-16 13:29:19.693000+00:00,663.5240692684785,standard,1.0,26-28 Rue Saint-Dominique,False,324,296
2018-01-14 19:02:54.940000+00:00,5116.190888260072,sedan,1.0,3 Boulevard Julien Potin,False,865,1353
2018-01-08 16:33:31.157000+00:00,934.0558876894,standard,1.0,103 Rue du Point du Jour,False,245,236
2018-01-14 18:56:07.633000+00:00,1224.2619014314462,standard,1.2,8 Rue du Département,False,722,646
2018-01-14 00:07:19.868000+00:00,427.4216910927034,standard,,149 Rue Anatole France,,222,206
2018-01-08 20:34:44.179000+00:00,469.23634334281616,standard,1.0,21 Boulevard Diderot,False,285,278
2018-01-14 00:02:08.387000+00:00,683.1116903996524,standard,,1 Passage de Abbesses,False,519,457
2018-01-10 13:31:39.474000+00:00,277.58405473092853,standard,1.0,55 Rue Saint-Roch,False,215,155
2018-01-17 08:13:28.538000+00:00,2842.359308340525,standard,,5 Place Charles Béraudier,False,664,1412
2018-01-13 23:38:19.803000+00:00,908.7904543579807,standard,1.0,2 Rue de la Convention,False,417,317
2018-01-16 20:52:52.798000+00:00,212.3904332474289,standard,1.3,3 Rue Robert Estienne,False,207,190
2018-01-12 22:42:40.796000+00:00,1468.2542916737732,standard,1.4,17 Rue Delambre,False,458,516
2018-01-17 05:58:52.926000+00:00,2984.345248768923,standard,1.0,32 Boulevard de Courcelles,False,895,517
2018-01-14 20:21:05.747000+00:00,441.1668294987433,standard,1.0,12 Rue Lechevin,False,310,279
2018-01-13 06:20:47.380000+00:00,1288.4800177239244,standard,,25 Rue de la Défense,False,354,279
2018-01-11 12:06:21.900000+00:00,495.6129018020648,standard,1.0,6 Place Abel Gance,False,256,362
2018-01-09 06:36:41.544000+00:00,632.8695894938401,standard,1.0,48 bis Rue Custine,False,237,299
2018-01-10 20:04:19.914000+00:00,132.81156003415134,standard,1.0,Roissy Terminal 2E,True,99,686
2018-01-12 07:41:05.780000+00:00,512.3602020386164,standard,1.5,15 Rue des Saints-Pères,False,346,289
2018-01-11 12:00:48.265000+00:00,507.04352948329625,standard,1.0,62 Rue de Longchamp,False,173,158
2018-01-13 11:05:23.980000+00:00,1261.6101376604884,standard,,10 Rue Meslay,False,378,516
2018-01-08 22:42:19.649000+00:00,1013.7941618255667,standard,1.0,19 Rue du Général Malleterre,False,267,143
2018-01-17 05:29:07.104000+00:00,1372.9987775271034,standard,,28 Rue de Zilina,False,638,618
2018-01-13 20:46:45.975000+00:00,717.3080010966486,standard,1.2,13 Rue Jules Guesde,False,217,153
2018-01-11 12:53:07.668000+00:00,923.6792240248748,standard,1.0,50 Cours Franklin Roosevelt,False,470,497
2018-01-16 14:04:58.921000+00:00,456.02237516648313,standard,1.3,4 Rue Saint-Gilles,False,449,613
2018-01-08 19:13:38.302000+00:00,792.7598124652513,standard,,Orly Terminal Sud,,648,129
2018-01-15 17:16:42.003000+00:00,1111.9854059852164,standard,1.0,134 Rue Damrémont,False,404,491
2018-01-11 18:50:40.142000+00:00,705.7248466968962,standard,1.0,1 Rue Saussier-Leroy,False,405,370
2018-01-10 21:09:35.723000+00:00,736.786246698813,standard,,30 Rue d'Alsace,False,273,262
2018-01-10 18:27:19.951000+00:00,556.0372027200792,standard,1.0,6 Rue Jean Oestreicher,False,397,396
2018-01-12 23:45:03.502000+00:00,3.4958218679118187,standard,1.6,47 Rue de Ponthieu,False,0,11
